"Filename" "BW" "BNL" "SE" "Bal" "mean CochDiff" "std CochDiff" "CCCor" "DCOff" "DCOff ratio" "SSPS" "RDelay" "isMono" "DH1" "DH2" "DH3" "DH4" "DH5" "DH6" "DH7" "DH8" "AVSP1" "AVSP2" "AVSP3" "AVSP4" "AVSP5" "AVSP6" 
generated/electric-guitar/comper_10_electric-guitar.wav 5942.8426714086 -118.0680904569 2.9854741247 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000300 0.0000000000 0.0000000000 0.0000000000 -33.7095918795 0.0307107882 -25.0000000000 -33.7095918795 -31.2766283272 5.8395766599 15.1952870517 -0.8178068299 0.0004882812 0.0000001733 0.0040620467 761.7266194778 0.0893487334 527.5634765625 
generated/electric-guitar/comper_11_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_12_electric-guitar.wav 5905.7950437797 -118.0385318019 2.9929881763 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -35.8923726854 0.0370835196 -27.0000000000 -35.8923726854 -33.2439717001 5.7024421547 13.9770757340 -0.9248872111 0.0004882813 0.0000002005 0.0035646174 762.5375436787 0.0845583764 527.5634765625 
generated/electric-guitar/comper_13_electric-guitar.wav 5921.1049466800 -118.3401734872 2.9918974051 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000070 1.0000000319 0.0000000000 0.0000000000 0.0000000000 -39.1313673005 0.0366079303 -34.0000000000 -39.1313673005 -36.8517750977 5.6326011779 13.1938922238 -0.8782889265 0.0004882812 0.0000002073 0.0036485727 894.0144021068 0.1035510318 527.5634765625 
generated/electric-guitar/comper_14_electric-guitar.wav 5920.6374687288 -100.3885231081 3.0057297147 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000775 1.0000000029 0.0000000000 0.0000000000 0.0000000000 -43.4177553737 0.0501287961 -37.0000000000 -43.4177553737 -41.9776513975 5.2673531433 10.3400571704 -1.1531389942 0.0004882812 0.0000001374 0.0028283364 844.4388655946 0.0701267138 527.5634765625 
generated/electric-guitar/comper_15_electric-guitar.wav 5911.9599092605 -118.0339066353 2.9995622946 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -35.3526955857 0.0366996806 -26.0000000000 -35.3526955857 -32.5962527649 5.6916604588 14.0955880457 -0.9591487180 0.0004882812 0.0000001733 0.0037662801 722.4314456767 0.0949522433 527.5634765625 
generated/electric-guitar/comper_16_electric-guitar.wav 5940.9435422320 -119.0517463926 2.9881407175 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000061 1.0000000363 0.0000000000 0.0000000000 0.0000000000 -37.9325040242 0.0360885145 -32.0000000000 -37.9325040242 -35.4647289527 5.7020001237 13.7235639119 -0.8420059340 0.0004882813 0.0000001892 0.0036913923 890.6424349033 0.0839791636 527.5634765625 
generated/electric-guitar/comper_17_electric-guitar.wav 5919.8778170582 -118.0056670564 2.9918137023 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000296 0.0000000000 0.0000000000 0.0000000000 -37.4907814278 0.0362822280 -31.0000000000 -37.4907814278 -35.0073910459 5.6699228489 13.6042438667 -0.9015920651 0.0004882813 0.0000002044 0.0036622117 818.8220243861 0.0982147088 527.5634765625 
generated/electric-guitar/comper_18_electric-guitar.wav 5920.3160776374 -117.9895007203 2.9880182724 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000295 0.0000000000 0.0000000000 0.0000000000 -35.9290275632 0.0343407059 -28.0000000000 -35.9290275632 -33.5647837337 5.7499236066 14.2106636182 -0.8566048879 0.0004882813 0.0000001905 0.0037499678 795.9398623335 0.0836552801 527.5634765625 
generated/electric-guitar/comper_19_electric-guitar.wav 5917.9494705097 -117.5636353084 2.9869346995 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000082 1.0000000269 0.0000000000 0.0000000000 0.0000000000 -34.5045682587 0.0314582350 -26.0000000000 -34.5045682587 -32.1789538599 5.8084607682 14.8508096823 -0.8240754114 0.0004882812 0.0000001759 0.0039826300 740.1744786865 0.0896019142 527.5634765625 
generated/electric-guitar/comper_20_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_21_electric-guitar.wav 5899.1919177196 -118.0353527730 2.9899905715 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -34.1312199755 0.0336583230 -26.0000000000 -34.1312199755 -31.4509088664 5.7766850569 14.7509210202 -0.8963416889 0.0004882813 0.0000001816 0.0038267574 723.5119084430 0.0929077342 527.5634765625 
generated/electric-guitar/comper_22_electric-guitar.wav 5926.5978126060 -118.0355781745 3.0021207904 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -34.7721878074 0.0355553774 -26.0000000000 -34.7721878074 -31.9295335712 5.6972871961 14.3159509964 -0.9671402770 0.0004882813 0.0000001666 0.0039229469 718.9516040303 0.1054463979 527.5634765625 
generated/electric-guitar/comper_23_electric-guitar.wav 5916.1672108209 -118.0402033502 2.9902881211 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -33.7813635102 0.0319909963 -24.0000000000 -33.7813635102 -31.1806890989 5.7922469939 14.9618285568 -0.8767876357 0.0004882812 0.0000001702 0.0040247447 721.6196819128 0.1004145429 527.5634765625 
generated/electric-guitar/comper_24_electric-guitar.wav 5876.4900197168 -117.7840475634 2.9969378010 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000077 1.0000000290 0.0000000000 0.0000000000 0.0000000000 -34.7558532141 0.0317968357 -25.0000000000 -34.7558532141 -32.3067366639 5.7445171317 14.5306632056 -0.8835876651 0.0004882812 0.0000001571 0.0043648583 681.6825885017 0.1238025285 527.5634765625 
generated/electric-guitar/comper_25_electric-guitar.wav 5935.8597195132 -118.0386683153 2.9855932645 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000299 0.0000000000 0.0000000000 0.0000000000 -33.6151021239 0.0306433311 -25.0000000000 -33.6151021239 -31.1828054324 5.8371589200 15.2065636817 -0.8216714029 0.0004882812 0.0000001716 0.0040596604 743.6625915869 0.0922962547 527.5634765625 
generated/electric-guitar/comper_26_electric-guitar.wav 5889.4917502332 -117.0867879065 3.0000360327 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000067 1.0000000330 0.0000000000 0.0000000000 0.0000000000 -40.0682406848 0.0405047054 -31.0000000000 -40.0682406848 -38.1011048406 5.4872259386 12.1790408575 -0.9448263209 0.0004882813 0.0000001554 0.0042719313 736.9947535316 0.1444990657 527.5634765625 
generated/electric-guitar/comper_27_electric-guitar.wav 5935.0416330987 -117.5541990232 2.9941617391 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000083 1.0000000266 0.0000000000 0.0000000000 0.0000000000 -43.1000484250 0.0435454470 -35.0000000000 -43.1000484250 -41.1100000552 5.5296091644 12.1371637727 -0.8673443371 0.0004882812 0.0000002192 0.0030287526 972.1170040693 0.0697747073 527.5634765625 
generated/electric-guitar/comper_28_electric-guitar.wav 5943.2224972439 -118.5167973955 2.9856065639 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000069 1.0000000323 0.0000000000 0.0000000000 0.0000000000 -33.9716847613 0.0309454138 -25.0000000000 -33.9716847613 -31.5702902701 5.8317092394 15.1261580035 -0.8152214271 0.0004882813 0.0000001709 0.0040601475 742.6567373641 0.0925346656 527.5634765625 
generated/electric-guitar/comper_29_electric-guitar.wav 5915.2614722905 -123.3997675153 2.9911999607 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000036 1.0000000625 0.0000000000 0.0000000000 0.0000000000 -40.3539043248 0.0372128311 -34.0000000000 -40.3539043248 -38.0988027096 5.6688210274 13.3490098062 -0.8014271169 0.0004882813 0.0000001835 0.0036578487 829.6942484248 0.0951537770 527.5634765625 
generated/electric-guitar/comper_30_electric-guitar.wav 5962.6520495887 -118.0247886348 2.9953695050 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000297 0.0000000000 0.0000000000 0.0000000000 -39.0006969221 0.0396474684 -32.0000000000 -39.0006969221 -36.5463521029 5.6112478312 13.0419776108 -0.9196550152 0.0004882812 0.0000001914 0.0034342585 869.4802250142 0.0836602116 527.5634765625 
generated/electric-guitar/comper_31_electric-guitar.wav 5949.7379711881 -117.0908315877 2.9944919646 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000090 1.0000000246 0.0000000000 0.0000000000 0.0000000000 -40.4246314686 0.0419509036 -34.0000000000 -40.4246314686 -38.1868159431 5.5800469279 12.6391779797 -0.9020973173 0.0004882812 0.0000002076 0.0032652017 903.8818268982 0.0754286267 527.5634765625 
generated/electric-guitar/comper_32_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_33_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_34_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_35_electric-guitar.wav 5853.4082958786 -116.3637186278 3.0049268584 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000046 1.0000000481 0.0000000000 0.0000000000 0.0000000000 -39.4736108713 0.0428700027 -29.0000000000 -39.4736108713 -38.1122855200 5.3877098638 11.4040434555 -0.9876030025 0.0004882812 0.0000001406 0.0047299069 693.1279324784 0.1687237866 527.5634765625 
generated/electric-guitar/comper_36_electric-guitar.wav 5913.8298210651 -118.2734350729 2.9886426074 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000071 1.0000000313 0.0000000000 0.0000000000 0.0000000000 -40.5427780193 0.0402353616 -33.0000000000 -40.5427780193 -38.3911932832 5.6327332528 12.9278009612 -0.8215565710 0.0004882812 0.0000002050 0.0033934335 974.2761200416 0.0750872195 592.1630859375 
generated/electric-guitar/comper_37_electric-guitar.wav 5926.3640736304 -117.8008323915 2.9960756809 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000300 0.0000000000 0.0000000000 0.0000000000 -37.0460943161 0.0367367074 -31.0000000000 -37.0460943161 -34.6147418375 5.6203350059 13.2350621004 -0.9097618571 0.0004882812 0.0000001590 0.0041568014 713.3965372899 0.1214893242 527.5634765625 
generated/electric-guitar/comper_38_electric-guitar.wav 5899.6593956708 -130.9750263965 2.9903385622 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000016 1.0000001420 0.0000000000 0.0000000000 0.0000000000 -46.8155836620 0.0385363234 -40.0000000000 -46.8155836620 -44.9070574169 5.6341792073 12.7685824180 -0.6866803178 0.0004882813 0.0000002294 0.0029858147 1046.2189099666 0.0686101553 592.1630859375 
generated/electric-guitar/comper_39_electric-guitar.wav 5922.6534673931 -118.0421364841 2.9849024289 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8095850369 0.0293939898 -27.0000000000 -32.8095850369 -30.3619520531 5.8684434769 15.5696879963 -0.8054540802 0.0004882812 0.0000001672 0.0041369794 712.9936932537 0.0908348911 527.5634765625 
generated/electric-guitar/comper_40_electric-guitar.wav 5914.6771248516 -118.0406434622 2.9865742783 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -33.3506550770 0.0305106487 -24.0000000000 -33.3506550770 -30.8623572959 5.8339620015 15.2585746664 -0.8349717094 0.0004882813 0.0000001717 0.0040665343 723.4137045971 0.0962431132 527.5634765625 
generated/electric-guitar/comper_41_electric-guitar.wav 5904.1588709506 -126.0246901328 2.9914006434 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000025 1.0000000893 0.0000000000 0.0000000000 0.0000000000 -45.1230070586 0.0418671948 -37.0000000000 -45.1230070586 -43.3744538455 5.5865688795 12.3789513940 -0.7146489950 0.0004882812 0.0000002298 0.0031759222 1137.9168496426 0.0749777065 592.1630859375 
generated/electric-guitar/comper_42_electric-guitar.wav 5904.8893052493 -112.9239794280 3.0089294609 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000119 1.0000000186 0.0000000000 0.0000000000 0.0000000000 -35.5447321129 0.0335872309 -26.0000000000 -35.5447321129 -34.1306300147 5.5948574788 12.6971280944 -0.8469637564 0.0004882813 0.0000001684 0.0061573259 583.3760912692 0.2282656472 527.5634765625 
generated/electric-guitar/comper_43_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_44_electric-guitar.wav 5888.6736638187 -115.7530303974 2.9895084360 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000096 1.0000000231 0.0000000000 0.0000000000 0.0000000000 -31.9983999359 0.0316991509 -24.0000000000 -31.9983999359 -29.4866115450 5.7703467477 14.8108180501 -0.8865894475 0.0004882813 0.0000001594 0.0043437353 675.4566385878 0.1133252668 527.5634765625 
generated/electric-guitar/comper_45_electric-guitar.wav 5928.0586812034 -118.0414612026 2.9851525145 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000299 0.0000000000 0.0000000000 0.0000000000 -33.0434081470 0.0298473407 -24.0000000000 -33.0434081470 -30.5928107166 5.8580042602 15.4492348764 -0.8129646579 0.0004882812 0.0000001699 0.0040995661 723.1054540347 0.0905730915 527.5634765625 
generated/electric-guitar/comper_46_electric-guitar.wav 5916.5762540282 -118.0379560505 2.9914564627 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -35.1003425745 0.0349543183 -27.0000000000 -35.1003425745 -32.4577490278 5.7354743486 14.3320275426 -0.9137330972 0.0004882812 0.0000001894 0.0037328625 760.0144257140 0.0950040126 527.5634765625 
generated/electric-guitar/comper_47_electric-guitar.wav 5961.8631805461 -132.1118702534 3.0048413299 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000009 1.0000002543 0.0000000000 0.0000000000 0.0000000000 -55.2951765328 0.0416995125 -46.0000000000 -55.2951765328 -54.1228052330 5.3528017066 10.7083603028 -0.8077645309 0.0004882812 0.0000000402 0.0020271771 944.6807095973 0.0284462498 527.5634765625 
generated/electric-guitar/comper_48_electric-guitar.wav 5910.6743448948 -132.6931139611 3.0011812180 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000011 1.0000001953 0.0000000000 0.0000000000 0.0000000000 -49.6197879204 0.0408569620 -39.0000000000 -49.6197879204 -48.3169829897 5.4529139793 11.5960090528 -0.8214973661 0.0004882813 0.0000000716 0.0026775941 847.2818179589 0.0733907361 527.5634765625 
generated/electric-guitar/comper_49_electric-guitar.wav 5894.5755729520 -118.0404647450 2.9869914251 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -33.5994462106 0.0310011070 -27.0000000000 -33.5994462106 -31.1341832295 5.8268852103 15.1436414934 -0.8359069514 0.0004882812 0.0000001717 0.0040294580 720.7374403671 0.0910214553 527.5634765625 
generated/electric-guitar/comper_50_electric-guitar.wav 5941.0896290918 -113.3452338732 3.0173077657 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000158 1.0000000141 0.0000000000 0.0000000000 0.0000000000 -45.1949131108 0.0507609359 -37.0000000000 -45.1949131108 -43.1711730668 5.3099002419 10.9149557518 -1.0746869616 0.0004882813 0.0000001217 0.0027660151 826.0488456077 0.0756284421 527.5634765625 
generated/electric-guitar/comper_51_electric-guitar.wav 5910.3529538034 -118.0473515078 2.9863222944 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000299 0.0000000000 0.0000000000 0.0000000000 -34.5255191085 0.0320592280 -26.0000000000 -34.5255191085 -32.0841307170 5.8049809693 14.8302662677 -0.8353767004 0.0004882813 0.0000001780 0.0039545319 784.4450319137 0.0896480412 527.5634765625 
generated/electric-guitar/comper_52_electric-guitar.wav 5939.2489346591 -118.0377767900 2.9852213328 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000075 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -33.2133203830 0.0301497001 -24.0000000000 -33.2133203830 -30.7659483928 5.8546180402 15.3873774694 -0.8135482282 0.0004882812 0.0000001722 0.0040980979 742.0365070459 0.0911696236 527.5634765625 
generated/electric-guitar/comper_53_electric-guitar.wav 5906.9637386576 -118.9314249283 2.9948107782 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000064 1.0000000345 0.0000000000 0.0000000000 0.0000000000 -36.2229379496 0.0355009698 -27.0000000000 -36.2229379496 -33.5732322255 5.7025047845 14.0324492883 -0.9110500745 0.0004882812 0.0000001768 0.0038151359 799.3377162711 0.0962869413 527.5634765625 
generated/electric-guitar/comper_54_electric-guitar.wav 5899.6886130427 -137.5530105494 2.9906265659 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000009 1.0000002599 0.0000000000 0.0000000000 0.0000000000 -53.2545382587 0.0383344104 -47.0000000000 -53.2545382587 -51.6364185521 5.6328083792 12.5734508153 -0.5686968668 0.0004882813 0.0000002095 0.0024904252 1111.4554184958 0.0542748193 592.1630859375 
generated/electric-guitar/comper_55_electric-guitar.wav 5937.8465008056 -119.5898157434 2.9942942179 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000055 1.0000000404 0.0000000000 0.0000000000 0.0000000000 -39.7933095453 0.0376311090 -33.0000000000 -39.7933095453 -37.4212806512 5.6102636343 13.0899343062 -0.8887934032 0.0004882813 0.0000001820 0.0037973265 812.6142859637 0.1127954558 527.5634765625 
generated/electric-guitar/comper_56_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_57_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_58_electric-guitar.wav 5937.3205881106 -118.0397144519 2.9871140081 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -33.7281136683 0.0319260465 -25.0000000000 -33.7281136683 -31.1774179042 5.8123463257 15.0397411997 -0.8562403880 0.0004882813 0.0000001815 0.0039640539 756.5930649589 0.0998441584 527.5634765625 
generated/electric-guitar/comper_59_electric-guitar.wav 5909.9439105962 -118.0421799571 2.9848673691 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000299 0.0000000000 0.0000000000 0.0000000000 -32.8023692868 0.0293848303 -27.0000000000 -32.8023692868 -30.3579461102 5.8690801494 15.5748530659 -0.8044970773 0.0004882812 0.0000001669 0.0041419097 712.3605065776 0.0907594108 527.5634765625 
generated/electric-guitar/comper_60_electric-guitar.wav 5916.8976451196 -118.0419193099 2.9849705826 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000299 0.0000000000 0.0000000000 0.0000000000 -32.8680576968 0.0294342555 -25.0000000000 -32.8680576968 -30.4179634296 5.8656701798 15.5361911200 -0.8077158467 0.0004882812 0.0000001683 0.0041271094 717.6329537614 0.0909632121 527.5634765625 
generated/electric-guitar/comper_61_electric-guitar.wav 5911.5800834252 -118.0421807009 2.9848635775 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -32.8013363468 0.0293879137 -27.0000000000 -32.8013363468 -30.3575438649 5.8691474086 15.5755194253 -0.8044281584 0.0004882813 0.0000001668 0.0041420076 712.2884968485 0.0907258574 527.5634765625 
generated/electric-guitar/comper_62_electric-guitar.wav 5924.6986834294 -118.0381745842 2.9888797058 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000074 1.0000000298 0.0000000000 0.0000000000 0.0000000000 -33.2148850031 0.0306925717 -25.0000000000 -33.2148850031 -30.6194000145 5.8218437693 15.2538908564 -0.8565193788 0.0004882812 0.0000001646 0.0040879327 714.4457603934 0.0995069620 527.5634765625 
generated/electric-guitar/comper_63_electric-guitar.wav 5897.0590495675 -121.2198704753 2.9885286574 1.0000000000 0.0000000000 0.0000000000 1.0000000000 -0.0000000042 1.0000000525 0.0000000000 0.0000000000 0.0000000000 -41.8029965643 0.0403808314 -34.0000000000 -41.8029965643 -39.6905316535 5.6264574221 12.8516214700 -0.7868022158 0.0004882813 0.0000002134 0.0033531093 1007.8950868386 0.0757598403 592.1630859375 
generated/electric-guitar/dbcomp_00_electric-guitar.wav 7331.3690558217 -123.5875262019 3.0011783969 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000389543 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -46.7135969945 0.0413042405 -41.0000000000 -46.7135969945 -45.4789749249 5.4051699239 11.0734877224 -0.9216854674 0.0004882812 0.0000001269 0.0036316579 811.1504733380 0.1237842844 527.5634765625 
generated/electric-guitar/dbcomp_01_electric-guitar.wav 7731.6178341248 -126.7440104646 2.9849080970 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000067859 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -32.7984528152 0.0295038094 -25.0000000000 -32.7984528152 -30.3621512079 5.8694639605 15.5773534557 -0.8042936026 0.0004882812 0.0000001670 0.0041389646 712.6523052367 0.0906359040 527.5634765625 
generated/electric-guitar/dbcomp_02_electric-guitar.wav 7362.3979048295 -125.4000803113 3.0015095170 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000452377 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -58.3085818643 0.0459814588 -52.0000000000 -58.3085818643 -57.0337946343 5.3447055263 10.5203664906 -0.8012331033 0.0004882813 0.0000000946 0.0019153510 913.8062343392 0.0386923471 527.5634765625 
generated/electric-guitar/dbcomp_03_electric-guitar.wav 7731.6178341248 -126.7440104646 2.9849080970 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000067859 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -32.7984528152 0.0295038094 -25.0000000000 -32.7984528152 -30.3621512079 5.8694639605 15.5773534557 -0.8042936026 0.0004882812 0.0000001670 0.0041389646 712.6523052367 0.0906359040 527.5634765625 
generated/electric-guitar/dbcomp_04_electric-guitar.wav 7731.6178341248 -126.7440104646 2.9849080970 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000067859 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -32.7984528152 0.0295038094 -25.0000000000 -32.7984528152 -30.3621512079 5.8694639605 15.5773534557 -0.8042936026 0.0004882812 0.0000001670 0.0041389646 712.6523052367 0.0906359040 527.5634765625 
generated/electric-guitar/dbcomp_05_electric-guitar.wav 7260.9844068012 -126.3034574693 2.9941758098 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000187866 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -33.8740576989 0.0348493397 -24.0000000000 -33.8740576989 -31.0452873766 5.7232847522 14.5381235469 -0.9514001761 0.0004882812 0.0000001667 0.0040559598 711.0269339301 0.1052444113 527.5634765625 
generated/electric-guitar/dbcomp_06_electric-guitar.wav 7731.6178341248 -126.7440104646 2.9849080970 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000067859 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -32.7984528152 0.0295038094 -25.0000000000 -32.7984528152 -30.3621512079 5.8694639605 15.5773534557 -0.8042936026 0.0004882812 0.0000001670 0.0041389646 712.6523052367 0.0906359040 527.5634765625 
generated/electric-guitar/dbcomp_07_electric-guitar.wav 7444.6740242325 -129.9105502575 3.0012824074 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000436807 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -58.7922821379 0.0470198860 -53.0000000000 -58.7922821379 -57.4556468146 5.3217244191 10.4147279447 -0.8233398456 0.0004882813 0.0000000967 0.0018507724 926.2173428068 0.0332361973 527.5634765625 
generated/electric-guitar/dbcomp_08_electric-guitar.wav 7255.8129319666 -125.3621350230 3.0041659439 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000327883 1.0000000000 0.0000000000 0.0000000000 0.0000000000 -36.0715536591 0.0418444614 -26.0000000000 -36.0715536591 -33.1940803180 5.5552241291 13.1560112002 -1.0543631528 0.0004882812 0.0000001873 0.0038251771 725.5222990572 0.1125741200 527.5634765625 
